F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	min-3	mean-3	max-3	w-mean-3	ext2-3	min-4	mean-4	max-4	w-mean-4	ext2-4	
0.1560	3.3383e+006	0.989	0.996	0.996	1.000	0.001	0.989	0.997	0.997	1.000	0.001	0.970	0.991	0.991	1.000	0.002	0.979	0.994	0.994	1.000	0.002	
0.1570	3.3344e+006	0.989	0.996	0.996	1.000	0.001	0.989	0.997	0.997	1.000	0.001	0.970	0.991	0.991	1.000	0.002	0.979	0.993	0.993	1.000	0.002	
0.1580	3.3304e+006	0.989	0.996	0.996	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.969	0.991	0.991	1.000	0.002	0.979	0.993	0.993	1.000	0.002	
0.1590	3.3265e+006	0.989	0.996	0.996	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.969	0.991	0.991	1.000	0.002	0.979	0.993	0.993	1.000	0.002	
0.1600	3.3225e+006	0.989	0.996	0.996	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.968	0.991	0.991	1.000	0.002	0.978	0.993	0.993	1.000	0.002	
0.1610	3.3185e+006	0.989	0.995	0.995	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.968	0.991	0.991	1.000	0.002	0.978	0.993	0.993	1.000	0.002	
0.1620	3.3146e+006	0.989	0.995	0.995	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.967	0.991	0.991	1.000	0.002	0.978	0.993	0.993	1.000	0.002	
0.1630	3.3106e+006	0.988	0.995	0.995	1.000	0.001	0.988	0.997	0.997	1.000	0.001	0.967	0.990	0.990	1.000	0.002	0.978	0.993	0.993	1.000	0.002	
0.1640	3.3067e+006	0.988	0.995	0.995	1.000	0.001	0.987	0.997	0.997	1.000	0.001	0.967	0.990	0.990	1.000	0.002	0.977	0.993	0.993	1.000	0.002	
0.1650	3.3027e+006	0.988	0.995	0.995	1.000	0.001	0.987	0.997	0.997	1.000	0.001	0.966	0.990	0.990	1.000	0.002	0.977	0.993	0.993	1.000	0.002	
0.1660	3.2988e+006	0.988	0.995	0.995	1.000	0.001	0.987	0.996	0.996	1.000	0.001	0.966	0.990	0.990	1.000	0.003	0.977	0.993	0.993	1.000	0.002	
0.1670	3.2948e+006	0.988	0.995	0.995	1.000	0.001	0.987	0.996	0.996	1.000	0.001	0.965	0.990	0.990	1.000	0.003	0.976	0.993	0.993	1.000	0.002	
0.1680	3.2909e+006	0.988	0.995	0.995	1.000	0.001	0.987	0.996	0.996	1.000	0.001	0.965	0.990	0.990	1.000	0.003	0.976	0.992	0.992	1.000	0.002	
0.1690	3.2869e+006	0.987	0.995	0.995	1.000	0.001	0.987	0.996	0.996	1.000	0.001	0.964	0.990	0.990	1.000	0.003	0.976	0.992	0.992	1.000	0.002	
0.1700	3.283e+006	0.987	0.995	0.995	1.000	0.001	0.986	0.996	0.996	1.000	0.001	0.964	0.990	0.990	1.000	0.003	0.976	0.992	0.992	1.000	0.002	
0.1710	3.279e+006	0.987	0.995	0.995	1.000	0.001	0.986	0.996	0.996	1.000	0.001	0.963	0.989	0.989	1.000	0.003	0.975	0.992	0.992	1.000	0.002	
0.1720	3.275e+006	0.987	0.995	0.995	1.000	0.001	0.986	0.996	0.996	1.000	0.001	0.963	0.989	0.989	1.000	0.003	0.975	0.992	0.992	1.000	0.002	
0.1730	3.2711e+006	0.987	0.995	0.995	1.000	0.001	0.986	0.996	0.996	1.000	0.001	0.963	0.989	0.989	1.000	0.003	0.975	0.992	0.992	1.000	0.002	
0.1740	3.2671e+006	0.987	0.995	0.995	1.000	0.001	0.986	0.996	0.996	1.000	0.001	0.962	0.989	0.989	1.000	0.003	0.975	0.992	0.992	1.000	0.002	
0.1750	3.2632e+006	0.986	0.995	0.995	1.000	0.001	0.985	0.996	0.996	1.000	0.001	0.962	0.989	0.989	1.000	0.003	0.974	0.992	0.992	1.000	0.002	
0.1760	3.2592e+006	0.986	0.995	0.995	1.000	0.001	0.985	0.996	0.996	1.000	0.001	0.961	0.989	0.989	1.000	0.003	0.974	0.992	0.992	1.000	0.002	
0.1770	3.2553e+006	0.986	0.994	0.994	1.000	0.001	0.985	0.996	0.996	1.000	0.001	0.961	0.989	0.989	1.000	0.003	0.974	0.992	0.992	1.000	0.002	
0.1780	3.2513e+006	0.986	0.994	0.994	1.000	0.001	0.985	0.996	0.996	1.000	0.001	0.960	0.988	0.988	1.000	0.003	0.973	0.991	0.991	1.000	0.002	
0.1790	3.2474e+006	0.986	0.994	0.994	1.000	0.001	0.985	0.996	0.996	1.000	0.001	0.960	0.988	0.988	1.000	0.003	0.973	0.991	0.991	1.000	0.002	
0.1800	3.2434e+006	0.986	0.994	0.994	1.000	0.001	0.984	0.996	0.996	1.000	0.001	0.959	0.988	0.988	1.000	0.003	0.973	0.991	0.991	1.000	0.002	
0.1810	3.2394e+006	0.985	0.994	0.994	1.000	0.001	0.984	0.996	0.996	1.000	0.001	0.959	0.988	0.988	1.000	0.003	0.972	0.991	0.991	1.000	0.002	
0.1820	3.2355e+006	0.985	0.994	0.994	1.000	0.001	0.984	0.996	0.996	1.000	0.001	0.958	0.988	0.988	1.000	0.003	0.972	0.991	0.991	1.000	0.002	
0.1830	3.2315e+006	0.985	0.994	0.994	1.000	0.002	0.984	0.996	0.996	1.000	0.001	0.958	0.988	0.988	1.000	0.003	0.972	0.991	0.991	1.000	0.002	
0.1840	3.2276e+006	0.985	0.994	0.994	1.000	0.002	0.984	0.996	0.996	1.000	0.001	0.957	0.988	0.988	1.000	0.003	0.972	0.991	0.991	1.000	0.002	
0.1850	3.2236e+006	0.985	0.994	0.994	1.000	0.002	0.983	0.995	0.995	1.000	0.001	0.957	0.987	0.987	1.000	0.003	0.971	0.991	0.991	1.000	0.002	
0.1860	3.2197e+006	0.984	0.994	0.994	1.000	0.002	0.983	0.995	0.995	1.000	0.001	0.956	0.987	0.987	1.000	0.003	0.971	0.991	0.991	1.000	0.002	
0.1870	3.2157e+006	0.984	0.994	0.994	1.000	0.002	0.983	0.995	0.995	1.000	0.001	0.956	0.987	0.987	1.000	0.003	0.971	0.990	0.990	1.000	0.002	
0.1880	3.2118e+006	0.984	0.994	0.994	1.000	0.002	0.983	0.995	0.995	1.000	0.001	0.955	0.987	0.987	1.000	0.003	0.970	0.990	0.990	1.000	0.002	
0.1890	3.2078e+006	0.984	0.994	0.994	1.000	0.002	0.983	0.995	0.995	1.000	0.001	0.955	0.987	0.987	1.000	0.003	0.970	0.990	0.990	1.000	0.002	
0.1900	3.2039e+006	0.984	0.993	0.993	1.000	0.002	0.982	0.995	0.995	1.000	0.001	0.954	0.987	0.987	1.000	0.003	0.970	0.990	0.990	1.000	0.002	
0.1910	3.1999e+006	0.983	0.993	0.993	1.000	0.002	0.982	0.995	0.995	1.000	0.001	0.954	0.987	0.987	1.000	0.003	0.969	0.990	0.990	1.000	0.003	
0.1920	3.1959e+006	0.983	0.993	0.993	1.000	0.002	0.982	0.995	0.995	1.000	0.001	0.953	0.986	0.986	1.000	0.003	0.969	0.990	0.990	1.000	0.003	
0.1930	3.192e+006	0.983	0.993	0.993	1.000	0.002	0.982	0.995	0.995	1.000	0.001	0.953	0.986	0.986	1.000	0.003	0.969	0.990	0.990	1.000	0.003	
0.1940	3.188e+006	0.983	0.993	0.993	1.000	0.002	0.981	0.995	0.995	1.000	0.001	0.952	0.986	0.986	1.000	0.004	0.968	0.990	0.990	1.000	0.003	
0.1950	3.1841e+006	0.983	0.993	0.993	1.000	0.002	0.981	0.995	0.995	1.000	0.001	0.952	0.986	0.986	1.000	0.004	0.968	0.990	0.990	1.000	0.003	
0.1960	3.1801e+006	0.982	0.993	0.993	1.000	0.002	0.981	0.995	0.995	1.000	0.001	0.951	0.986	0.986	1.000	0.004	0.968	0.990	0.990	1.000	0.003	
0.1970	3.1762e+006	0.982	0.993	0.993	1.000	0.002	0.981	0.995	0.995	1.000	0.001	0.951	0.986	0.986	1.000	0.004	0.967	0.989	0.989	1.000	0.003	
0.1980	3.1722e+006	0.982	0.993	0.993	1.000	0.002	0.981	0.995	0.995	1.000	0.001	0.950	0.986	0.986	1.000	0.004	0.967	0.989	0.989	1.000	0.003	
0.1990	3.1683e+006	0.982	0.993	0.993	1.000	0.002	0.980	0.995	0.995	1.000	0.001	0.950	0.985	0.985	1.000	0.004	0.967	0.989	0.989	1.000	0.003	
0.2000	3.1643e+006	0.982	0.993	0.993	1.000	0.002	0.980	0.995	0.995	1.000	0.001	0.949	0.985	0.985	1.000	0.004	0.966	0.989	0.989	1.000	0.003	
0.2010	3.1603e+006	0.981	0.993	0.993	1.000	0.002	0.980	0.994	0.994	1.000	0.001	0.949	0.985	0.985	1.000	0.004	0.966	0.989	0.989	1.000	0.003	
0.2020	3.1564e+006	0.981	0.993	0.993	1.000	0.002	0.980	0.994	0.994	1.000	0.001	0.948	0.985	0.985	1.000	0.004	0.966	0.989	0.989	1.000	0.003	
0.2030	3.1524e+006	0.981	0.992	0.992	1.000	0.002	0.979	0.994	0.994	1.000	0.001	0.948	0.985	0.985	1.000	0.004	0.965	0.989	0.989	1.000	0.003	
0.2040	3.1485e+006	0.981	0.992	0.992	1.000	0.002	0.979	0.994	0.994	1.000	0.001	0.947	0.985	0.985	1.000	0.004	0.965	0.989	0.989	1.000	0.003	
0.2050	3.1445e+006	0.980	0.992	0.992	1.000	0.002	0.979	0.994	0.994	1.000	0.001	0.947	0.984	0.984	1.000	0.004	0.965	0.988	0.988	1.000	0.003	
0.2060	3.1406e+006	0.980	0.992	0.992	1.000	0.002	0.979	0.994	0.994	1.000	0.001	0.946	0.984	0.984	1.000	0.004	0.964	0.988	0.988	1.000	0.003	
0.2070	3.1366e+006	0.980	0.992	0.992	1.000	0.002	0.978	0.994	0.994	1.000	0.001	0.945	0.984	0.984	1.000	0.004	0.964	0.988	0.988	1.000	0.003	
0.2080	3.1327e+006	0.980	0.992	0.992	1.000	0.002	0.978	0.994	0.994	1.000	0.002	0.945	0.984	0.984	1.000	0.004	0.964	0.988	0.988	1.000	0.003	
0.2090	3.1287e+006	0.980	0.992	0.992	1.000	0.002	0.978	0.994	0.994	1.000	0.002	0.944	0.984	0.984	1.000	0.004	0.963	0.988	0.988	1.000	0.003	
0.2100	3.1248e+006	0.979	0.992	0.992	1.000	0.002	0.978	0.994	0.994	1.000	0.002	0.944	0.984	0.984	1.000	0.004	0.963	0.988	0.988	1.000	0.003	
0.2110	3.1208e+006	0.979	0.992	0.992	1.000	0.002	0.977	0.994	0.994	1.000	0.002	0.943	0.983	0.983	1.000	0.004	0.963	0.988	0.988	1.000	0.003	
0.2120	3.1168e+006	0.979	0.992	0.992	1.000	0.002	0.977	0.994	0.994	1.000	0.002	0.943	0.983	0.983	1.000	0.004	0.962	0.988	0.988	1.000	0.003	
0.2130	3.1129e+006	0.979	0.992	0.992	1.000	0.002	0.977	0.994	0.994	1.000	0.002	0.942	0.983	0.983	1.000	0.004	0.962	0.988	0.988	1.000	0.003	
0.2140	3.1089e+006	0.978	0.992	0.992	1.000	0.002	0.977	0.994	0.994	1.000	0.002	0.941	0.983	0.983	1.000	0.004	0.962	0.987	0.987	1.000	0.003	
0.2150	3.105e+006	0.978	0.991	0.991	1.000	0.002	0.976	0.993	0.993	1.000	0.002	0.941	0.983	0.983	1.000	0.004	0.961	0.987	0.987	1.000	0.003	
0.2160	3.101e+006	0.978	0.991	0.991	1.000	0.002	0.976	0.993	0.993	1.000	0.002	0.940	0.982	0.982	1.000	0.004	0.961	0.987	0.987	1.000	0.003	
0.2170	3.0971e+006	0.978	0.991	0.991	1.000	0.002	0.976	0.993	0.993	1.000	0.002	0.940	0.982	0.982	1.000	0.005	0.961	0.987	0.987	1.000	0.003	
0.2180	3.0931e+006	0.977	0.991	0.991	1.000	0.002	0.976	0.993	0.993	1.000	0.002	0.939	0.982	0.982	1.000	0.005	0.960	0.987	0.987	1.000	0.003	
0.2190	3.0892e+006	0.977	0.991	0.991	1.000	0.002	0.975	0.993	0.993	1.000	0.002	0.938	0.982	0.982	1.000	0.005	0.960	0.987	0.987	1.000	0.003	
0.2200	3.0852e+006	0.977	0.991	0.991	1.000	0.002	0.975	0.993	0.993	1.000	0.002	0.938	0.982	0.982	1.000	0.005	0.960	0.987	0.987	1.000	0.003	
0.2210	3.0812e+006	0.977	0.991	0.991	1.000	0.002	0.975	0.993	0.993	1.000	0.002	0.937	0.982	0.982	1.000	0.005	0.959	0.987	0.987	1.000	0.003	
0.2220	3.0773e+006	0.976	0.991	0.991	1.000	0.002	0.975	0.993	0.993	1.000	0.002	0.937	0.981	0.981	1.000	0.005	0.959	0.986	0.986	1.000	0.003	
0.2230	3.0733e+006	0.976	0.991	0.991	1.000	0.002	0.974	0.993	0.993	1.000	0.002	0.936	0.981	0.981	1.000	0.005	0.959	0.986	0.986	1.000	0.003	
0.2240	3.0694e+006	0.976	0.991	0.991	1.000	0.002	0.974	0.993	0.993	1.000	0.002	0.935	0.981	0.981	1.000	0.005	0.958	0.986	0.986	1.000	0.003	
0.2250	3.0654e+006	0.976	0.991	0.991	1.000	0.002	0.974	0.993	0.993	1.000	0.002	0.935	0.981	0.981	1.000	0.005	0.958	0.986	0.986	1.000	0.004	
0.2260	3.0615e+006	0.976	0.990	0.990	1.000	0.002	0.974	0.993	0.993	1.000	0.002	0.934	0.981	0.981	1.000	0.005	0.958	0.986	0.986	1.000	0.004	
0.2270	3.0575e+006	0.975	0.990	0.990	1.000	0.002	0.973	0.993	0.993	1.000	0.002	0.934	0.980	0.980	1.000	0.005	0.957	0.986	0.986	1.000	0.004	
0.2280	3.0536e+006	0.975	0.990	0.990	1.000	0.002	0.973	0.992	0.992	1.000	0.002	0.933	0.980	0.980	1.000	0.005	0.957	0.986	0.986	1.000	0.004	
0.2290	3.0496e+006	0.975	0.990	0.990	1.000	0.002	0.973	0.992	0.992	1.000	0.002	0.932	0.980	0.980	1.000	0.005	0.957	0.986	0.986	1.000	0.004	
0.2300	3.0457e+006	0.975	0.990	0.990	1.000	0.003	0.972	0.992	0.992	1.000	0.002	0.932	0.980	0.980	1.000	0.005	0.956	0.985	0.985	1.000	0.004	
0.2310	3.0417e+006	0.974	0.990	0.990	1.000	0.003	0.972	0.992	0.992	1.000	0.002	0.931	0.980	0.980	1.000	0.005	0.956	0.985	0.985	1.000	0.004	
0.2320	3.0377e+006	0.974	0.990	0.990	1.000	0.003	0.972	0.992	0.992	1.000	0.002	0.930	0.979	0.979	1.000	0.005	0.955	0.985	0.985	1.000	0.004	
0.2330	3.0338e+006	0.974	0.990	0.990	1.000	0.003	0.972	0.992	0.992	1.000	0.002	0.930	0.979	0.979	1.000	0.005	0.955	0.985	0.985	1.000	0.004	
0.2340	3.0298e+006	0.973	0.990	0.990	1.000	0.003	0.971	0.992	0.992	1.000	0.002	0.929	0.979	0.979	1.000	0.005	0.955	0.985	0.985	1.000	0.004	
0.2350	3.0259e+006	0.973	0.990	0.990	1.000	0.003	0.971	0.992	0.992	1.000	0.002	0.928	0.979	0.979	1.000	0.005	0.954	0.985	0.985	1.000	0.004	
0.2360	3.0219e+006	0.973	0.989	0.989	1.000	0.003	0.971	0.992	0.992	1.000	0.002	0.928	0.979	0.979	1.000	0.005	0.954	0.985	0.985	1.000	0.004	
0.2370	3.018e+006	0.973	0.989	0.989	1.000	0.003	0.970	0.992	0.992	1.000	0.002	0.927	0.979	0.979	1.000	0.005	0.953	0.984	0.984	1.000	0.004	
0.2380	3.014e+006	0.972	0.989	0.989	1.000	0.003	0.970	0.992	0.992	1.000	0.002	0.927	0.978	0.978	1.000	0.006	0.953	0.984	0.984	1.000	0.004	
0.2390	3.0101e+006	0.972	0.989	0.989	1.000	0.003	0.970	0.992	0.992	1.000	0.002	0.926	0.978	0.978	1.000	0.006	0.953	0.984	0.984	1.000	0.004	
0.2400	3.0061e+006	0.972	0.989	0.989	1.000	0.003	0.970	0.992	0.992	1.000	0.002	0.925	0.978	0.978	1.000	0.006	0.952	0.984	0.984	1.000	0.004	
0.2410	3.0021e+006	0.972	0.989	0.989	1.000	0.003	0.969	0.991	0.991	1.000	0.002	0.925	0.978	0.978	1.000	0.006	0.952	0.984	0.984	1.000	0.004	
0.2420	2.9982e+006	0.971	0.989	0.989	1.000	0.003	0.969	0.991	0.991	1.000	0.002	0.924	0.978	0.978	1.000	0.006	0.952	0.984	0.984	1.000	0.004	
0.2430	2.9942e+006	0.971	0.989	0.989	1.000	0.003	0.969	0.991	0.991	1.000	0.002	0.923	0.977	0.977	1.000	0.006	0.951	0.984	0.984	1.000	0.004	
0.2440	2.9903e+006	0.971	0.989	0.989	1.000	0.003	0.968	0.991	0.991	1.000	0.002	0.923	0.977	0.977	1.000	0.006	0.951	0.984	0.984	1.000	0.004	
0.2450	2.9863e+006	0.970	0.989	0.989	1.000	0.003	0.968	0.991	0.991	1.000	0.002	0.922	0.977	0.977	1.000	0.006	0.950	0.983	0.983	1.000	0.004	
0.2460	2.9824e+006	0.970	0.988	0.988	1.000	0.003	0.968	0.991	0.991	1.000	0.002	0.921	0.977	0.977	1.000	0.006	0.950	0.983	0.983	1.000	0.004	
0.2470	2.9784e+006	0.970	0.988	0.988	1.000	0.003	0.967	0.991	0.991	1.000	0.002	0.921	0.976	0.976	1.000	0.006	0.950	0.983	0.983	1.000	0.004	
0.2480	2.9745e+006	0.970	0.988	0.988	1.000	0.003	0.967	0.991	0.991	1.000	0.002	0.920	0.976	0.976	1.000	0.006	0.949	0.983	0.983	1.000	0.004	
0.2490	2.9705e+006	0.969	0.988	0.988	1.000	0.003	0.967	0.991	0.991	1.000	0.002	0.919	0.976	0.976	1.000	0.006	0.949	0.983	0.983	1.000	0.004	
0.2500	2.9666e+006	0.969	0.988	0.988	1.000	0.003	0.966	0.991	0.991	1.000	0.002	0.918	0.976	0.976	1.000	0.006	0.948	0.983	0.983	1.000	0.004	
0.2510	2.9626e+006	0.969	0.988	0.988	1.000	0.003	0.966	0.991	0.991	1.000	0.002	0.918	0.976	0.976	1.000	0.006	0.948	0.983	0.983	1.000	0.004	
0.2520	2.9586e+006	0.968	0.988	0.988	1.000	0.003	0.966	0.990	0.990	1.000	0.002	0.917	0.975	0.975	1.000	0.006	0.948	0.982	0.982	1.000	0.004	
0.2530	2.9547e+006	0.968	0.988	0.988	1.000	0.003	0.965	0.990	0.990	1.000	0.002	0.916	0.975	0.975	1.000	0.006	0.947	0.982	0.982	1.000	0.004	
0.2540	2.9507e+006	0.968	0.987	0.987	1.000	0.003	0.965	0.990	0.990	1.000	0.002	0.916	0.975	0.975	1.000	0.006	0.947	0.982	0.982	1.000	0.005	
0.2550	2.9468e+006	0.967	0.987	0.987	1.000	0.003	0.965	0.990	0.990	1.000	0.002	0.915	0.975	0.975	1.000	0.006	0.946	0.982	0.982	1.000	0.005	
0.2560	2.9428e+006	0.967	0.987	0.987	1.000	0.003	0.964	0.990	0.990	1.000	0.003	0.914	0.975	0.975	1.000	0.007	0.946	0.982	0.982	1.000	0.005	
0.2570	2.9389e+006	0.967	0.987	0.987	1.000	0.003	0.964	0.990	0.990	1.000	0.003	0.914	0.974	0.974	1.000	0.007	0.946	0.982	0.982	1.000	0.005	
0.2580	2.9349e+006	0.967	0.987	0.987	1.000	0.003	0.964	0.990	0.990	1.000	0.003	0.913	0.974	0.974	1.000	0.007	0.945	0.982	0.982	1.000	0.005	
0.2590	2.931e+006	0.966	0.987	0.987	1.000	0.003	0.963	0.990	0.990	1.000	0.003	0.912	0.974	0.974	1.000	0.007	0.945	0.981	0.981	1.000	0.005	
0.2600	2.927e+006	0.966	0.987	0.987	1.000	0.003	0.963	0.990	0.990	1.000	0.003	0.912	0.974	0.974	1.000	0.007	0.944	0.981	0.981	1.000	0.005	
0.2610	2.923e+006	0.966	0.987	0.987	1.000	0.003	0.963	0.990	0.990	1.000	0.003	0.911	0.973	0.973	1.000	0.007	0.944	0.981	0.981	1.000	0.005	
0.2620	2.9191e+006	0.965	0.987	0.987	1.000	0.003	0.962	0.989	0.989	1.000	0.003	0.910	0.973	0.973	1.000	0.007	0.944	0.981	0.981	1.000	0.005	
0.2630	2.9151e+006	0.965	0.986	0.986	1.000	0.003	0.962	0.989	0.989	1.000	0.003	0.909	0.973	0.973	1.000	0.007	0.943	0.981	0.981	1.000	0.005	
0.2640	2.9112e+006	0.965	0.986	0.986	1.000	0.003	0.962	0.989	0.989	1.000	0.003	0.909	0.973	0.973	1.000	0.007	0.943	0.981	0.981	1.000	0.005	
0.2650	2.9072e+006	0.964	0.986	0.986	1.000	0.003	0.961	0.989	0.989	1.000	0.003	0.908	0.973	0.973	1.000	0.007	0.942	0.981	0.981	1.000	0.005	
0.2660	2.9033e+006	0.964	0.986	0.986	1.000	0.004	0.961	0.989	0.989	1.000	0.003	0.907	0.972	0.972	1.000	0.007	0.942	0.980	0.980	1.000	0.005	
0.2670	2.8993e+006	0.964	0.986	0.986	1.000	0.004	0.961	0.989	0.989	1.000	0.003	0.907	0.972	0.972	1.000	0.007	0.941	0.980	0.980	1.000	0.005	
0.2680	2.8954e+006	0.963	0.986	0.986	1.000	0.004	0.960	0.989	0.989	1.000	0.003	0.906	0.972	0.972	1.000	0.007	0.941	0.980	0.980	1.000	0.005	
0.2690	2.8914e+006	0.963	0.986	0.986	1.000	0.004	0.960	0.989	0.989	1.000	0.003	0.905	0.972	0.972	1.000	0.007	0.940	0.980	0.980	1.000	0.005	
0.2700	2.8875e+006	0.963	0.986	0.986	1.000	0.004	0.960	0.989	0.989	1.000	0.003	0.904	0.971	0.971	1.000	0.007	0.940	0.980	0.980	1.000	0.005	
0.2710	2.8835e+006	0.962	0.985	0.985	1.000	0.004	0.959	0.989	0.989	1.000	0.003	0.904	0.971	0.971	1.000	0.007	0.940	0.980	0.980	1.000	0.005	
0.2720	2.8795e+006	0.962	0.985	0.985	1.000	0.004	0.959	0.988	0.988	1.000	0.003	0.903	0.971	0.971	1.000	0.007	0.939	0.979	0.979	1.000	0.005	
0.2730	2.8756e+006	0.962	0.985	0.985	1.000	0.004	0.959	0.988	0.988	1.000	0.003	0.902	0.971	0.971	1.000	0.008	0.939	0.979	0.979	1.000	0.005	
0.2740	2.8716e+006	0.961	0.985	0.985	1.000	0.004	0.958	0.988	0.988	1.000	0.003	0.901	0.971	0.971	1.000	0.008	0.938	0.979	0.979	1.000	0.005	
0.2750	2.8677e+006	0.961	0.985	0.985	1.000	0.004	0.958	0.988	0.988	1.000	0.003	0.901	0.970	0.970	1.000	0.008	0.938	0.979	0.979	1.000	0.005	
0.2760	2.8637e+006	0.961	0.985	0.985	1.000	0.004	0.957	0.988	0.988	1.000	0.003	0.900	0.970	0.970	1.000	0.008	0.937	0.979	0.979	1.000	0.005	
0.2770	2.8598e+006	0.960	0.985	0.985	1.000	0.004	0.957	0.988	0.988	1.000	0.003	0.899	0.970	0.970	1.000	0.008	0.937	0.979	0.979	1.000	0.005	
0.2780	2.8558e+006	0.960	0.985	0.985	1.000	0.004	0.957	0.988	0.988	1.000	0.003	0.898	0.970	0.970	1.000	0.008	0.936	0.978	0.978	1.000	0.005	
0.2790	2.8519e+006	0.959	0.984	0.984	1.000	0.004	0.956	0.988	0.988	1.000	0.003	0.898	0.969	0.969	1.000	0.008	0.936	0.978	0.978	1.000	0.006	
0.2800	2.8479e+006	0.959	0.984	0.984	1.000	0.004	0.956	0.988	0.988	1.000	0.003	0.897	0.969	0.969	1.000	0.008	0.935	0.978	0.978	1.000	0.006	
0.2810	2.8439e+006	0.959	0.984	0.984	1.000	0.004	0.956	0.988	0.988	1.000	0.003	0.896	0.969	0.969	1.000	0.008	0.935	0.978	0.978	1.000	0.006	
0.2820	2.84e+006 	0.958	0.984	0.984	1.000	0.004	0.955	0.987	0.987	1.000	0.003	0.895	0.969	0.969	1.000	0.008	0.934	0.978	0.978	1.000	0.006	
0.2830	2.836e+006	0.958	0.984	0.984	1.000	0.004	0.955	0.987	0.987	1.000	0.003	0.894	0.968	0.968	1.000	0.008	0.934	0.978	0.978	1.000	0.006	
0.2840	2.8321e+006	0.958	0.984	0.984	1.000	0.004	0.954	0.987	0.987	1.000	0.003	0.894	0.968	0.968	1.000	0.008	0.934	0.977	0.977	1.000	0.006	
0.2850	2.8281e+006	0.957	0.984	0.984	1.000	0.004	0.954	0.987	0.987	1.000	0.003	0.893	0.968	0.968	1.000	0.008	0.933	0.977	0.977	1.000	0.006	
0.2860	2.8242e+006	0.957	0.984	0.984	1.000	0.004	0.954	0.987	0.987	1.000	0.003	0.892	0.968	0.968	1.000	0.008	0.933	0.977	0.977	1.000	0.006	
0.2870	2.8202e+006	0.957	0.983	0.983	1.000	0.004	0.953	0.987	0.987	1.000	0.003	0.891	0.967	0.967	1.000	0.008	0.932	0.977	0.977	1.000	0.006	
0.2880	2.8163e+006	0.956	0.983	0.983	1.000	0.004	0.953	0.987	0.987	1.000	0.003	0.891	0.967	0.967	1.000	0.008	0.932	0.977	0.977	1.000	0.006	
0.2890	2.8123e+006	0.956	0.983	0.983	1.000	0.004	0.952	0.987	0.987	1.000	0.003	0.890	0.967	0.967	1.000	0.009	0.931	0.977	0.977	1.000	0.006	
0.2900	2.8084e+006	0.955	0.983	0.983	1.000	0.004	0.952	0.987	0.987	1.000	0.003	0.889	0.967	0.967	1.000	0.009	0.931	0.977	0.977	1.000	0.006	
0.2910	2.8044e+006	0.955	0.983	0.983	1.000	0.004	0.952	0.986	0.986	1.000	0.003	0.888	0.966	0.966	1.000	0.009	0.930	0.976	0.976	1.000	0.006	
0.2920	2.8004e+006	0.955	0.983	0.983	1.000	0.004	0.951	0.986	0.986	1.000	0.003	0.887	0.966	0.966	1.000	0.009	0.930	0.976	0.976	1.000	0.006	
0.2930	2.7965e+006	0.954	0.983	0.983	1.000	0.004	0.951	0.986	0.986	1.000	0.004	0.887	0.966	0.966	1.000	0.009	0.929	0.976	0.976	1.000	0.006	
0.2940	2.7925e+006	0.954	0.982	0.982	1.000	0.004	0.950	0.986	0.986	1.000	0.004	0.886	0.966	0.966	1.000	0.009	0.929	0.976	0.976	1.000	0.006	
0.2950	2.7886e+006	0.954	0.982	0.982	1.000	0.004	0.950	0.986	0.986	1.000	0.004	0.885	0.965	0.965	1.000	0.009	0.928	0.976	0.976	1.000	0.006	
0.2960	2.7846e+006	0.953	0.982	0.982	1.000	0.005	0.949	0.986	0.986	1.000	0.004	0.884	0.965	0.965	1.000	0.009	0.928	0.975	0.975	1.000	0.006	
0.2970	2.7807e+006	0.953	0.982	0.982	1.000	0.005	0.949	0.986	0.986	1.000	0.004	0.883	0.965	0.965	1.000	0.009	0.927	0.975	0.975	1.000	0.006	
0.2980	2.7767e+006	0.952	0.982	0.982	1.000	0.005	0.948	0.986	0.986	1.000	0.004	0.882	0.965	0.965	1.000	0.009	0.927	0.975	0.975	1.000	0.006	
0.2990	2.7728e+006	0.952	0.982	0.982	1.000	0.005	0.948	0.985	0.985	1.000	0.004	0.882	0.964	0.964	1.000	0.009	0.926	0.975	0.975	1.000	0.006	
0.3000	2.7688e+006	0.952	0.982	0.982	1.000	0.005	0.948	0.985	0.985	1.000	0.004	0.881	0.964	0.964	1.000	0.009	0.926	0.975	0.975	1.000	0.006	
0.3010	2.7648e+006	0.951	0.981	0.981	1.000	0.005	0.947	0.985	0.985	1.000	0.004	0.880	0.964	0.964	1.000	0.009	0.925	0.975	0.975	1.000	0.006	
0.3020	2.7609e+006	0.951	0.981	0.981	1.000	0.005	0.947	0.985	0.985	1.000	0.004	0.879	0.964	0.964	1.000	0.009	0.925	0.974	0.974	1.000	0.007	
